time,kf_cov_x,kf_cov_y,kf_cov_theta,ekf_cov_x,ekf_cov_y,ekf_cov_theta,pf_cov_x,pf_cov_y,pf_cov_theta
20.1002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0038
20.2002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0038
20.3002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0060,0.0003,0.0037
20.4004,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0055,0.0003,0.0037
20.5003,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0058,0.0004,0.0037
20.6003,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0057,0.0004,0.0037
20.7084,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0060,0.0004,0.0036
20.8004,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0056,0.0003,0.0035
20.9002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0056,0.0003,0.0036
21.0002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0060,0.0003,0.0036
21.1004,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0036
21.2002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0058,0.0003,0.0035
21.3002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0060,0.0003,0.0034
21.4002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0061,0.0003,0.0033
21.5013,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0057,0.0003,0.0033
21.6034,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0034
21.7003,0.0197,0.0197,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0037
21.8001,0.0199,0.0199,0.0000,0.0179,0.0179,0.0179,0.0069,0.0003,0.0039
21.9001,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0039
22.0007,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0061,0.0003,0.0037
22.1002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0036
22.2006,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0038
22.3004,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0038
22.4003,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0069,0.0003,0.0037
22.5003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0068,0.0003,0.0036
22.6002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0069,0.0003,0.0037
22.7013,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0070,0.0003,0.0038
22.8002,0.0202,0.0202,0.0000,0.0179,0.0179,0.0179,0.0077,0.0003,0.0039
22.9047,0.0197,0.0197,0.0000,0.0179,0.0179,0.0179,0.0081,0.0003,0.0042
23.0002,0.0197,0.0197,0.0000,0.0179,0.0179,0.0179,0.0083,0.0003,0.0046
23.1012,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0076,0.0003,0.0041
23.2002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0081,0.0003,0.0038
23.3026,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0077,0.0003,0.0037
23.4003,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0075,0.0003,0.0036
23.5002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0076,0.0004,0.0038
23.6002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0075,0.0004,0.0038
23.7004,0.0199,0.0199,0.0000,0.0179,0.0179,0.0179,0.0088,0.0004,0.0039
23.8002,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0082,0.0004,0.0040
23.9003,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0073,0.0004,0.0037
24.0029,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0066,0.0004,0.0036
24.1002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0064,0.0004,0.0036
24.2003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0065,0.0004,0.0037
24.3045,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0069,0.0004,0.0039
24.4004,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0076,0.0004,0.0042
24.5002,0.0199,0.0199,0.0000,0.0179,0.0179,0.0179,0.0080,0.0004,0.0046
24.6003,0.0205,0.0205,0.0000,0.0179,0.0179,0.0179,0.0084,0.0004,0.0047
24.7004,0.0202,0.0202,0.0000,0.0179,0.0179,0.0179,0.0077,0.0004,0.0047
