time,rmse_kf,rmse_ekf,rmse_pf,error_x_kf,error_y_kf,error_x_ekf,error_y_ekf,error_x_pf,error_y_pf
29.5001,0.0010,0.0050,0.0355,-0.0009,-0.0000,0.0046,0.0000,0.0392,-0.0067
29.6001,0.0010,0.0050,0.0356,-0.0006,-0.0000,0.0054,0.0000,0.0413,-0.0066
29.7010,0.0010,0.0050,0.0356,-0.0035,-0.0000,0.0052,0.0000,0.0432,-0.0063
29.8007,0.0010,0.0050,0.0357,-0.0002,0.0000,0.0060,0.0000,0.0450,-0.0061
29.9024,0.0010,0.0050,0.0357,0.0004,0.0000,0.0070,0.0000,0.0456,-0.0059
30.0004,0.0010,0.0051,0.0357,-0.0023,-0.0000,0.0054,0.0000,0.0445,-0.0056
30.1005,0.0010,0.0051,0.0358,0.0003,0.0000,0.0073,0.0000,0.0487,-0.0053
30.2001,0.0010,0.0051,0.0358,-0.0007,-0.0000,0.0051,0.0000,0.0446,-0.0050
30.3001,0.0010,0.0051,0.0359,-0.0002,0.0000,0.0059,0.0000,0.0464,-0.0050
30.4008,0.0010,0.0051,0.0359,-0.0007,-0.0000,0.0050,0.0000,0.0426,-0.0050
30.5001,0.0010,0.0051,0.0359,-0.0009,-0.0000,0.0042,0.0000,0.0394,-0.0048
30.6002,0.0010,0.0051,0.0359,-0.0007,-0.0000,0.0049,0.0000,0.0402,-0.0046
30.7002,0.0010,0.0051,0.0360,-0.0003,0.0000,0.0053,0.0000,0.0430,-0.0044
30.8002,0.0010,0.0051,0.0360,-0.0002,0.0000,0.0054,0.0000,0.0424,-0.0042
30.9001,0.0010,0.0051,0.0360,-0.0010,-0.0000,0.0039,0.0000,0.0389,-0.0038
31.0002,0.0010,0.0051,0.0360,-0.0010,-0.0000,0.0037,0.0000,0.0332,-0.0035
31.1002,0.0010,0.0051,0.0360,-0.0009,-0.0000,0.0035,0.0000,0.0327,-0.0032
31.2002,0.0010,0.0050,0.0360,-0.0004,-0.0000,0.0046,0.0000,0.0356,-0.0030
31.3001,0.0010,0.0050,0.0360,-0.0002,-0.0000,0.0049,0.0000,0.0394,-0.0030
31.4001,0.0010,0.0050,0.0360,-0.0003,-0.0000,0.0048,0.0000,0.0429,-0.0027
31.5002,0.0010,0.0050,0.0361,-0.0007,-0.0000,0.0040,0.0000,0.0415,-0.0025
31.6005,0.0010,0.0050,0.0361,-0.0003,-0.0000,0.0049,0.0000,0.0433,-0.0026
31.7003,0.0010,0.0050,0.0361,-0.0010,-0.0000,0.0033,0.0000,0.0368,-0.0026
31.8003,0.0010,0.0050,0.0361,-0.0001,-0.0000,0.0049,0.0000,0.0386,-0.0025
31.9001,0.0010,0.0050,0.0361,0.0003,0.0000,0.0058,0.0000,0.0401,-0.0025
32.0001,0.0010,0.0050,0.0361,-0.0001,-0.0000,0.0057,0.0000,0.0424,-0.0024
32.1002,0.0010,0.0050,0.0362,-0.0002,-0.0000,0.0049,0.0000,0.0430,-0.0024
32.2004,0.0010,0.0050,0.0362,0.0001,0.0000,0.0053,0.0000,0.0432,-0.0023
32.3001,0.0010,0.0050,0.0362,0.0002,0.0000,0.0060,0.0000,0.0391,-0.0024
32.4003,0.0010,0.0051,0.0362,0.0001,0.0000,0.0058,0.0000,0.0407,-0.0023
32.5001,0.0010,0.0051,0.0362,0.0001,0.0000,0.0056,0.0000,0.0422,-0.0023
32.6002,0.0010,0.0051,0.0363,0.0004,0.0000,0.0059,0.0000,0.0440,-0.0023
32.7003,0.0010,0.0051,0.0363,0.0011,0.0000,0.0082,0.0000,0.0463,-0.0023
32.8003,0.0010,0.0051,0.0363,-0.0025,-0.0000,0.0037,0.0000,0.0433,-0.0022
32.9002,0.0010,0.0051,0.0364,0.0005,0.0000,0.0069,0.0000,0.0450,-0.0025
33.0023,0.0010,0.0051,0.0364,-0.0004,-0.0000,0.0049,0.0000,0.0433,-0.0026
33.1003,0.0010,0.0051,0.0364,0.0003,0.0000,0.0065,0.0000,0.0458,-0.0026
33.2033,0.0010,0.0051,0.0365,0.0001,-0.0000,0.0060,0.0000,0.0499,-0.0027
33.3003,0.0010,0.0051,0.0366,0.0007,0.0000,0.0079,0.0000,0.0535,-0.0030
33.4001,0.0010,0.0051,0.0366,-0.0027,-0.0000,0.0077,0.0000,0.0547,-0.0030
33.5004,0.0010,0.0051,0.0367,0.0002,0.0000,0.0067,0.0000,0.0543,-0.0029
33.6002,0.0010,0.0051,0.0368,0.0006,0.0000,0.0077,0.0000,0.0530,-0.0025
33.7009,0.0010,0.0051,0.0368,0.0002,0.0000,0.0067,0.0000,0.0509,-0.0025
33.8002,0.0010,0.0051,0.0369,-0.0007,-0.0000,0.0050,0.0000,0.0484,-0.0025
33.9013,0.0010,0.0051,0.0369,0.0002,0.0000,0.0065,0.0000,0.0480,-0.0026
34.0002,0.0010,0.0051,0.0370,0.0000,-0.0000,0.0068,0.0000,0.0475,-0.0026
34.1033,0.0010,0.0051,0.0370,-0.0003,-0.0000,0.0061,0.0000,0.0445,-0.0026
34.2003,0.0010,0.0051,0.0370,-0.0004,-0.0000,0.0055,0.0000,0.0430,-0.0026
34.3003,0.0010,0.0051,0.0370,-0.0007,-0.0000,0.0049,0.0000,0.0427,-0.0028
34.4003,0.0010,0.0051,0.0371,-0.0005,-0.0000,0.0053,0.0000,0.0421,-0.0028
34.5001,0.0010,0.0052,0.0371,0.0004,0.0000,0.0069,0.0000,0.0427,-0.0027
34.6003,0.0010,0.0052,0.0371,0.0003,0.0000,0.0067,0.0000,0.0415,-0.0030
34.7003,0.0010,0.0052,0.0371,0.0006,0.0000,0.0075,0.0000,0.0445,-0.0032
34.8002,0.0010,0.0052,0.0372,0.0002,0.0000,0.0068,0.0000,0.0461,-0.0033
34.9002,0.0010,0.0052,0.0372,-0.0001,-0.0000,0.0058,0.0000,0.0485,-0.0037
35.0003,0.0010,0.0052,0.0372,-0.0036,-0.0000,0.0041,0.0000,0.0409,-0.0038
35.1001,0.0010,0.0052,0.0372,-0.0011,-0.0000,0.0038,0.0000,0.0404,-0.0039
35.2001,0.0010,0.0052,0.0372,0.0002,0.0000,0.0063,0.0000,0.0428,-0.0041
35.3002,0.0010,0.0052,0.0373,0.0002,-0.0000,0.0059,0.0000,0.0435,-0.0042
35.4001,0.0010,0.0052,0.0373,-0.0003,-0.0000,0.0054,0.0000,0.0405,-0.0044
35.5002,0.0010,0.0052,0.0373,-0.0002,-0.0000,0.0052,0.0000,0.0401,-0.0044
35.6002,0.0010,0.0052,0.0373,-0.0006,-0.0000,0.0045,0.0000,0.0394,-0.0045
35.7013,0.0010,0.0052,0.0373,-0.0005,-0.0000,0.0045,0.0000,0.0362,-0.0044
35.8008,0.0010,0.0052,0.0373,-0.0011,-0.0000,0.0033,0.0000,0.0379,-0.0041
35.9004,0.0010,0.0052,0.0373,-0.0036,-0.0000,0.0012,0.0000,0.0352,-0.0040
36.0002,0.0010,0.0052,0.0373,0.0004,0.0000,0.0060,0.0000,0.0374,-0.0038
36.1003,0.0010,0.0052,0.0373,-0.0005,-0.0000,0.0042,0.0000,0.0375,-0.0038
36.2002,0.0010,0.0052,0.0373,-0.0002,-0.0000,0.0047,0.0000,0.0380,-0.0036
36.3002,0.0010,0.0052,0.0373,0.0004,0.0000,0.0054,0.0000,0.0406,-0.0033
36.4001,0.0010,0.0052,0.0373,0.0012,0.0000,0.0075,0.0000,0.0456,-0.0031
36.5002,0.0010,0.0052,0.0374,0.0007,0.0000,0.0070,0.0000,0.0446,-0.0029
36.6003,0.0010,0.0052,0.0374,0.0000,-0.0000,0.0055,0.0000,0.0409,-0.0028
36.7005,0.0010,0.0052,0.0374,0.0004,0.0000,0.0064,0.0000,0.0391,-0.0026
36.8002,0.0010,0.0052,0.0374,0.0004,0.0000,0.0063,0.0000,0.0408,-0.0025
36.9003,0.0010,0.0052,0.0374,0.0010,0.0000,0.0077,0.0000,0.0431,-0.0025
37.0003,0.0010,0.0052,0.0374,0.0009,0.0000,0.0081,0.0000,0.0471,-0.0025
37.1003,0.0010,0.0052,0.0375,0.0012,0.0000,0.0085,0.0000,0.0471,-0.0023
37.2002,0.0010,0.0052,0.0375,-0.0005,-0.0000,0.0050,0.0000,0.0441,-0.0018
37.3003,0.0010,0.0052,0.0375,-0.0001,-0.0000,0.0059,0.0000,0.0458,-0.0014
37.4002,0.0010,0.0052,0.0375,-0.0004,-0.0000,0.0052,0.0000,0.0416,-0.0011
37.5003,0.0010,0.0052,0.0375,-0.0002,-0.0000,0.0056,0.0000,0.0429,-0.0010
37.6002,0.0010,0.0052,0.0376,-0.0009,-0.0000,0.0037,0.0000,0.0408,-0.0009
37.7003,0.0010,0.0052,0.0376,0.0000,-0.0000,0.0059,0.0000,0.0419,-0.0009
37.8003,0.0010,0.0052,0.0376,0.0005,0.0000,0.0071,0.0000,0.0452,-0.0007
37.9004,0.0010,0.0052,0.0376,-0.0003,-0.0000,0.0054,0.0000,0.0409,-0.0005
38.0004,0.0010,0.0052,0.0376,0.0005,0.0000,0.0069,0.0000,0.0429,-0.0005
38.1002,0.0010,0.0052,0.0376,0.0001,-0.0000,0.0062,0.0000,0.0421,-0.0004
38.2002,0.0010,0.0052,0.0377,0.0006,0.0000,0.0070,0.0000,0.0426,-0.0003
38.3008,0.0010,0.0052,0.0377,-0.0002,-0.0000,0.0059,0.0000,0.0415,-0.0004
38.4005,0.0010,0.0053,0.0377,0.0013,0.0000,0.0092,0.0000,0.0482,-0.0003
38.5003,0.0010,0.0053,0.0377,-0.0024,-0.0000,0.0047,0.0000,0.0457,-0.0006
38.6002,0.0010,0.0053,0.0378,0.0001,-0.0000,0.0062,0.0000,0.0482,-0.0006
38.7002,0.0010,0.0053,0.0378,-0.0003,-0.0000,0.0061,0.0000,0.0491,-0.0006
38.8002,0.0010,0.0053,0.0378,-0.0002,-0.0000,0.0063,0.0000,0.0509,-0.0007
38.9003,0.0010,0.0053,0.0379,0.0005,0.0000,0.0077,0.0000,0.0497,-0.0008
39.0002,0.0010,0.0053,0.0379,0.0001,-0.0000,0.0065,0.0000,0.0473,-0.0009
39.1002,0.0010,0.0053,0.0379,0.0002,0.0000,0.0073,0.0000,0.0440,-0.0010
39.2004,0.0010,0.0053,0.0379,-0.0006,-0.0000,0.0052,0.0000,0.0398,-0.0010
39.3003,0.0010,0.0053,0.0379,0.0003,0.0000,0.0072,0.0000,0.0395,-0.0012
39.4012,0.0010,0.0053,0.0379,0.0002,0.0000,0.0070,0.0000,0.0387,-0.0011
39.5001,0.0010,0.0053,0.0379,0.0006,0.0000,0.0082,0.0000,0.0375,-0.0012
39.6002,0.0010,0.0053,0.0379,0.0001,0.0000,0.0072,0.0000,0.0416,-0.0013
39.7002,0.0010,0.0053,0.0380,0.0004,0.0000,0.0077,0.0000,0.0443,-0.0013
39.8002,0.0010,0.0053,0.0380,-0.0002,-0.0000,0.0064,0.0000,0.0418,-0.0014
39.9002,0.0010,0.0053,0.0380,-0.0002,-0.0000,0.0062,0.0000,0.0400,-0.0016
40.0003,0.0010,0.0053,0.0380,0.0004,0.0000,0.0081,0.0000,0.0398,-0.0019
40.1044,0.0010,0.0053,0.0380,0.0008,0.0000,0.0089,0.0000,0.0402,-0.0020
40.2005,0.0010,0.0054,0.0380,0.0011,0.0000,0.0101,0.0000,0.0406,-0.0021
40.3002,0.0010,0.0054,0.0380,0.0012,0.0000,0.0106,0.0000,0.0469,-0.0022
40.4001,0.0010,0.0054,0.0381,-0.0006,-0.0000,0.0065,0.0000,0.0442,-0.0023
40.5001,0.0010,0.0054,0.0381,-0.0004,-0.0000,0.0069,0.0000,0.0454,-0.0024
40.6004,0.0010,0.0054,0.0381,0.0003,0.0000,0.0086,0.0000,0.0493,-0.0026
40.7002,0.0010,0.0054,0.0382,0.0001,0.0000,0.0083,0.0000,0.0536,-0.0026
40.8002,0.0010,0.0054,0.0382,0.0000,-0.0000,0.0082,0.0000,0.0545,-0.0027
40.9002,0.0010,0.0054,0.0383,0.0004,0.0000,0.0090,0.0000,0.0546,-0.0029
41.0059,0.0010,0.0054,0.0383,-0.0002,-0.0000,0.0075,0.0000,0.0480,-0.0029
41.1001,0.0010,0.0054,0.0383,-0.0009,-0.0000,0.0057,0.0000,0.0392,-0.0034
41.2002,0.0010,0.0054,0.0383,-0.0008,-0.0000,0.0057,0.0000,0.0392,-0.0034
41.3002,0.0010,0.0055,0.0383,-0.0004,-0.0000,0.0067,0.0000,0.0411,-0.0036
41.4003,0.0010,0.0055,0.0383,-0.0004,-0.0000,0.0067,0.0000,0.0405,-0.0036
41.5002,0.0010,0.0055,0.0383,0.0003,0.0000,0.0083,0.0000,0.0388,-0.0035
41.6002,0.0010,0.0055,0.0383,0.0004,0.0000,0.0083,0.0000,0.0434,-0.0038
41.7005,0.0010,0.0055,0.0383,-0.0004,-0.0000,0.0066,0.0000,0.0399,-0.0038
41.8006,0.0010,0.0055,0.0384,-0.0005,-0.0000,0.0068,0.0000,0.0427,-0.0039
41.9002,0.0010,0.0055,0.0384,-0.0003,-0.0000,0.0066,0.0000,0.0444,-0.0041
42.0002,0.0010,0.0055,0.0384,-0.0004,-0.0000,0.0063,0.0000,0.0457,-0.0048
42.1044,0.0010,0.0055,0.0384,-0.0005,-0.0000,0.0054,0.0000,0.0454,-0.0047
42.2004,0.0010,0.0055,0.0384,-0.0008,-0.0000,0.0050,0.0000,0.0431,-0.0049
42.3013,0.0010,0.0055,0.0384,0.0000,-0.0000,0.0069,0.0000,0.0462,-0.0048
42.4006,0.0010,0.0055,0.0385,-0.0007,-0.0000,0.0054,0.0000,0.0447,-0.0048
42.5001,0.0010,0.0055,0.0385,-0.0006,-0.0000,0.0052,0.0000,0.0415,-0.0047
42.6017,0.0010,0.0055,0.0385,0.0002,0.0000,0.0071,0.0000,0.0455,-0.0049
42.7017,0.0010,0.0055,0.0385,0.0009,0.0000,0.0087,0.0000,0.0439,-0.0052
42.8103,0.0010,0.0055,0.0385,0.0005,0.0000,0.0084,0.0000,0.0426,-0.0054
42.9002,0.0010,0.0055,0.0385,0.0008,0.0000,0.0095,0.0000,0.0437,-0.0057
43.0005,0.0010,0.0055,0.0386,0.0003,0.0000,0.0086,0.0000,0.0437,-0.0058
43.1002,0.0010,0.0055,0.0386,0.0005,0.0000,0.0086,0.0000,0.0489,-0.0061
43.2001,0.0010,0.0056,0.0386,-0.0003,-0.0000,0.0063,0.0000,0.0451,-0.0065
43.3002,0.0010,0.0055,0.0386,-0.0009,-0.0000,0.0047,0.0000,0.0399,-0.0069
43.4009,0.0010,0.0056,0.0386,-0.0005,-0.0000,0.0060,0.0000,0.0396,-0.0070
43.5009,0.0009,0.0056,0.0386,-0.0002,-0.0000,0.0069,0.0000,0.0413,-0.0069
43.6010,0.0009,0.0056,0.0386,0.0007,0.0000,0.0089,0.0000,0.0431,-0.0070
43.7003,0.0009,0.0056,0.0387,0.0010,0.0000,0.0098,0.0000,0.0434,-0.0068
43.8002,0.0009,0.0056,0.0387,-0.0002,-0.0000,0.0070,0.0000,0.0438,-0.0069
43.9003,0.0009,0.0056,0.0387,-0.0005,-0.0000,0.0059,0.0000,0.0419,-0.0068
44.0002,0.0009,0.0056,0.0387,-0.0006,-0.0000,0.0059,0.0000,0.0459,-0.0066
44.1002,0.0009,0.0056,0.0387,-0.0003,-0.0000,0.0065,0.0000,0.0459,-0.0064
44.2002,0.0009,0.0056,0.0387,-0.0006,-0.0000,0.0058,0.0000,0.0431,-0.0062
44.3002,0.0009,0.0056,0.0387,-0.0005,-0.0000,0.0058,0.0000,0.0440,-0.0061
44.4070,0.0009,0.0056,0.0388,-0.0005,-0.0000,0.0060,0.0000,0.0467,-0.0060
44.5002,0.0009,0.0056,0.0388,0.0005,0.0000,0.0084,0.0000,0.0565,-0.0059
44.6002,0.0009,0.0056,0.0389,-0.0007,-0.0000,0.0052,0.0000,0.0514,-0.0056
44.7002,0.0009,0.0056,0.0389,0.0010,0.0000,0.0091,0.0000,0.0599,-0.0059
44.8004,0.0009,0.0056,0.0390,-0.0004,-0.0000,0.0064,0.0000,0.0546,-0.0059
44.9032,0.0009,0.0056,0.0390,-0.0001,-0.0000,0.0070,0.0000,0.0532,-0.0059
45.0003,0.0009,0.0056,0.0390,-0.0005,-0.0000,0.0058,0.0000,0.0480,-0.0057
45.1002,0.0009,0.0056,0.0391,-0.0005,-0.0000,0.0056,0.0000,0.0453,-0.0057
45.2002,0.0009,0.0056,0.0391,-0.0005,-0.0000,0.0059,0.0000,0.0422,-0.0059
45.3003,0.0009,0.0056,0.0391,-0.0010,-0.0000,0.0046,0.0000,0.0409,-0.0061
45.4010,0.0009,0.0056,0.0391,-0.0012,-0.0000,0.0040,0.0000,0.0395,-0.0063
45.5002,0.0009,0.0056,0.0391,-0.0014,-0.0000,0.0034,0.0000,0.0371,-0.0064
45.6001,0.0009,0.0056,0.0391,-0.0012,-0.0000,0.0036,0.0000,0.0350,-0.0066
45.7002,0.0009,0.0056,0.0391,-0.0011,-0.0000,0.0040,0.0000,0.0342,-0.0067
45.8001,0.0009,0.0056,0.0391,-0.0005,-0.0000,0.0049,0.0000,0.0372,-0.0068
45.9001,0.0009,0.0056,0.0391,-0.0003,-0.0000,0.0051,0.0000,0.0386,-0.0070
46.0002,0.0009,0.0056,0.0390,-0.0004,-0.0000,0.0049,0.0000,0.0354,-0.0071
46.1004,0.0009,0.0056,0.0390,0.0000,-0.0000,0.0057,0.0000,0.0379,-0.0072
46.2023,0.0009,0.0056,0.0390,0.0005,0.0000,0.0069,0.0000,0.0393,-0.0070
46.3044,0.0009,0.0056,0.0391,0.0010,0.0000,0.0080,0.0000,0.0419,-0.0069
46.4002,0.0009,0.0056,0.0391,-0.0000,-0.0000,0.0064,0.0000,0.0441,-0.0069
46.5002,0.0009,0.0056,0.0391,-0.0023,-0.0000,0.0077,0.0000,0.0455,-0.0067
46.6009,0.0009,0.0056,0.0391,0.0001,-0.0000,0.0068,0.0000,0.0458,-0.0066
46.7003,0.0009,0.0056,0.0391,0.0003,0.0000,0.0076,0.0000,0.0463,-0.0065
46.8002,0.0009,0.0056,0.0391,-0.0006,-0.0000,0.0051,0.0000,0.0425,-0.0067
46.9002,0.0009,0.0056,0.0391,-0.0002,-0.0000,0.0058,0.0000,0.0407,-0.0068
47.0001,0.0009,0.0056,0.0391,-0.0005,-0.0000,0.0052,0.0000,0.0390,-0.0067
47.1002,0.0009,0.0056,0.0392,-0.0003,-0.0000,0.0056,0.0000,0.0434,-0.0065
47.2002,0.0009,0.0056,0.0392,0.0003,0.0000,0.0070,0.0000,0.0450,-0.0065
47.3002,0.0009,0.0056,0.0392,0.0002,0.0000,0.0061,0.0000,0.0462,-0.0067
47.4004,0.0009,0.0056,0.0392,-0.0005,-0.0000,0.0054,0.0000,0.0451,-0.0066
47.5017,0.0009,0.0056,0.0392,-0.0000,-0.0000,0.0065,0.0000,0.0483,-0.0065
47.6002,0.0009,0.0056,0.0393,-0.0004,-0.0000,0.0055,0.0000,0.0481,-0.0065
47.7015,0.0009,0.0056,0.0393,-0.0000,-0.0000,0.0062,0.0000,0.0480,-0.0064
47.8003,0.0009,0.0056,0.0393,0.0000,-0.0000,0.0058,0.0000,0.0436,-0.0064
47.9001,0.0009,0.0056,0.0393,-0.0033,-0.0000,0.0072,0.0000,0.0411,-0.0062
48.0002,0.0009,0.0056,0.0393,0.0002,0.0000,0.0070,0.0000,0.0448,-0.0063
48.1001,0.0009,0.0056,0.0393,0.0004,0.0000,0.0077,0.0000,0.0415,-0.0061
48.2029,0.0009,0.0056,0.0393,0.0002,0.0000,0.0073,0.0000,0.0425,-0.0059
48.3002,0.0009,0.0056,0.0393,-0.0001,-0.0000,0.0065,0.0000,0.0421,-0.0059
48.4027,0.0009,0.0056,0.0393,-0.0004,-0.0000,0.0057,0.0000,0.0408,-0.0059
48.5002,0.0009,0.0057,0.0393,-0.0001,-0.0000,0.0065,0.0000,0.0378,-0.0060
48.6003,0.0009,0.0057,0.0394,-0.0000,-0.0000,0.0066,0.0000,0.0471,-0.0061
48.7001,0.0009,0.0056,0.0394,-0.0031,-0.0000,0.0031,0.0000,0.0450,-0.0061
48.8001,0.0009,0.0056,0.0394,-0.0004,-0.0000,0.0055,0.0000,0.0484,-0.0060
48.9001,0.0009,0.0057,0.0394,0.0001,-0.0000,0.0073,0.0000,0.0488,-0.0061
49.0002,0.0009,0.0057,0.0394,-0.0005,-0.0000,0.0055,0.0000,0.0473,-0.0060
49.1002,0.0009,0.0057,0.0395,0.0002,0.0000,0.0065,0.0000,0.0509,-0.0057
49.2011,0.0009,0.0057,0.0395,-0.0002,-0.0000,0.0062,0.0000,0.0494,-0.0052
49.3002,0.0009,0.0057,0.0395,-0.0002,-0.0000,0.0061,0.0000,0.0482,-0.0050
49.4002,0.0009,0.0057,0.0395,-0.0004,-0.0000,0.0054,0.0000,0.0443,-0.0046
49.5003,0.0009,0.0057,0.0395,-0.0009,-0.0000,0.0038,0.0000,0.0404,-0.0044
49.6003,0.0009,0.0056,0.0395,-0.0011,-0.0000,0.0040,0.0000,0.0401,-0.0043
49.7002,0.0009,0.0056,0.0395,-0.0010,-0.0000,0.0037,0.0000,0.0379,-0.0042
49.8002,0.0009,0.0056,0.0395,-0.0002,-0.0000,0.0053,0.0000,0.0420,-0.0042
49.9024,0.0009,0.0056,0.0395,0.0002,0.0000,0.0063,0.0000,0.0433,-0.0041
50.0009,0.0009,0.0057,0.0396,0.0007,0.0000,0.0074,0.0000,0.0470,-0.0041
50.1003,0.0009,0.0057,0.0396,0.0007,0.0000,0.0080,0.0000,0.0480,-0.0042
50.2002,0.0009,0.0057,0.0396,0.0010,0.0000,0.0080,0.0000,0.0485,-0.0044
50.3003,0.0009,0.0057,0.0396,0.0006,0.0000,0.0075,0.0000,0.0472,-0.0045
50.4001,0.0009,0.0057,0.0396,-0.0002,-0.0000,0.0060,0.0000,0.0446,-0.0046
50.5003,0.0009,0.0057,0.0396,-0.0007,-0.0000,0.0049,0.0000,0.0452,-0.0046
50.6003,0.0009,0.0057,0.0397,0.0002,0.0000,0.0068,0.0000,0.0489,-0.0043
50.7002,0.0009,0.0057,0.0397,0.0001,0.0000,0.0071,0.0000,0.0501,-0.0044
50.8002,0.0009,0.0057,0.0397,-0.0000,-0.0000,0.0064,0.0000,0.0519,-0.0044
50.9004,0.0009,0.0057,0.0397,-0.0006,-0.0000,0.0051,0.0000,0.0507,-0.0044
51.0001,0.0009,0.0057,0.0398,-0.0034,-0.0000,0.0024,0.0000,0.0479,-0.0045
51.1029,0.0009,0.0057,0.0398,-0.0001,-0.0000,0.0063,0.0000,0.0480,-0.0046
51.2002,0.0009,0.0057,0.0398,-0.0013,-0.0000,0.0036,0.0000,0.0430,-0.0050
51.3001,0.0009,0.0057,0.0398,-0.0008,-0.0000,0.0044,0.0000,0.0406,-0.0052
51.4004,0.0009,0.0057,0.0398,-0.0010,-0.0000,0.0039,0.0000,0.0387,-0.0057
51.5001,0.0009,0.0057,0.0398,0.0003,0.0000,0.0021,0.0000,0.0323,-0.0061
51.6002,0.0010,0.0057,0.0398,0.0032,-0.0000,0.0006,0.0000,0.0254,-0.0061
51.7004,0.0010,0.0056,0.0397,0.0036,-0.0000,0.0001,0.0000,0.0199,-0.0058
51.8005,0.0010,0.0056,0.0397,0.0042,-0.0000,0.0001,0.0000,0.0169,-0.0054
51.9024,0.0010,0.0056,0.0397,0.0045,0.0000,0.0000,0.0000,0.0127,-0.0049
52.0002,0.0010,0.0056,0.0396,0.0039,0.0000,0.0000,0.0000,0.0124,-0.0048
52.1004,0.0010,0.0056,0.0396,0.0029,0.0000,0.0000,0.0000,0.0098,-0.0043
52.2003,0.0010,0.0056,0.0395,0.0025,0.0000,0.0000,0.0000,0.0080,-0.0040
52.3003,0.0010,0.0056,0.0395,0.0021,0.0000,0.0000,0.0000,0.0076,-0.0039
52.4002,0.0010,0.0056,0.0395,0.0020,0.0000,0.0000,0.0000,0.0070,-0.0038
52.5001,0.0010,0.0056,0.0394,0.0017,0.0000,0.0000,0.0000,0.0049,-0.0033
52.6002,0.0010,0.0056,0.0394,0.0019,0.0000,0.0000,0.0000,0.0036,-0.0032
52.7002,0.0010,0.0056,0.0393,0.0015,0.0000,0.0000,0.0000,0.0031,-0.0036
52.8001,0.0010,0.0056,0.0393,0.0015,0.0000,0.0000,0.0000,-0.0007,-0.0024
52.9002,0.0010,0.0056,0.0393,0.0013,0.0000,0.0000,0.0000,-0.0005,-0.0029
53.0002,0.0010,0.0056,0.0392,0.0011,0.0000,0.0000,0.0000,0.0002,-0.0037
53.1002,0.0010,0.0056,0.0392,0.0009,0.0000,0.0000,0.0000,-0.0012,-0.0035
53.2024,0.0010,0.0056,0.0392,0.0010,0.0000,0.0000,0.0000,-0.0049,-0.0021
53.3002,0.0010,0.0056,0.0391,0.0011,0.0000,0.0000,0.0000,-0.0045,-0.0026
53.4001,0.0010,0.0055,0.0391,0.0009,0.0000,0.0000,0.0000,-0.0073,-0.0009
53.5002,0.0010,0.0055,0.0390,0.0008,0.0000,0.0000,0.0000,-0.0066,-0.0016
53.6002,0.0010,0.0055,0.0390,0.0008,0.0000,0.0000,0.0000,-0.0046,-0.0033
53.7002,0.0010,0.0055,0.0390,0.0006,0.0000,0.0000,0.0000,-0.0038,-0.0039
53.8087,0.0010,0.0055,0.0389,0.0005,0.0000,0.0000,-0.0000,-0.0025,-0.0049
53.9002,0.0010,0.0055,0.0389,0.0006,0.0000,0.0000,-0.0000,-0.0028,-0.0046
54.0003,0.0010,0.0055,0.0388,0.0005,0.0000,0.0000,0.0000,-0.0013,-0.0059
54.1002,0.0010,0.0055,0.0388,0.0004,0.0000,-0.0000,0.0000,-0.0042,-0.0036
54.2005,0.0010,0.0055,0.0388,0.0003,0.0000,-0.0000,0.0000,-0.0050,-0.0030
54.3002,0.0010,0.0055,0.0387,0.0003,0.0000,0.0000,-0.0000,-0.0047,-0.0034
54.4002,0.0010,0.0055,0.0387,0.0002,0.0000,0.0000,-0.0000,-0.0049,-0.0031
54.5011,0.0010,0.0055,0.0387,0.0003,0.0000,0.0000,-0.0000,-0.0088,0.0002
54.6002,0.0010,0.0055,0.0386,0.0003,0.0000,-0.0000,0.0000,-0.0072,-0.0018
54.7012,0.0010,0.0055,0.0386,0.0003,0.0000,-0.0000,0.0000,-0.0071,-0.0022
54.8002,0.0010,0.0055,0.0385,0.0002,0.0000,-0.0000,0.0000,-0.0071,-0.0023
54.9004,0.0010,0.0055,0.0385,0.0002,0.0000,0.0000,-0.0000,-0.0077,-0.0023
55.0004,0.0010,0.0055,0.0385,0.0002,0.0000,0.0000,-0.0000,-0.0081,-0.0025
55.1008,0.0010,0.0055,0.0384,0.0002,0.0000,0.0000,-0.0000,-0.0089,-0.0029
55.2002,0.0010,0.0054,0.0384,0.0001,0.0000,-0.0000,0.0000,-0.0112,-0.0029
55.3002,0.0010,0.0054,0.0384,0.0001,0.0000,-0.0000,0.0000,-0.0128,-0.0029
55.4002,0.0010,0.0054,0.0383,0.0001,0.0000,-0.0000,0.0000,-0.0141,-0.0040
55.5003,0.0010,0.0054,0.0383,0.0001,0.0000,0.0000,-0.0000,-0.0162,-0.0035
55.6003,0.0010,0.0054,0.0383,0.0001,0.0000,0.0000,-0.0000,-0.0175,-0.0045
55.7008,0.0010,0.0054,0.0383,0.0001,0.0000,0.0000,-0.0000,-0.0193,-0.0044
55.8043,0.0010,0.0054,0.0382,0.0001,0.0000,-0.0000,0.0000,-0.0242,0.0007
55.9003,0.0010,0.0054,0.0382,0.0001,0.0000,-0.0000,0.0000,-0.0263,0.0015
56.0036,0.0010,0.0054,0.0382,0.0001,0.0000,-0.0000,0.0000,-0.0288,0.0033
