time,rmse_kf,rmse_ekf,rmse_pf,error_x_kf,error_y_kf,error_x_ekf,error_y_ekf,error_x_pf,error_y_pf
21.3002,0.0026,0.0025,0.0367,0.0026,0.0000,0.0026,0.0000,0.0572,-0.0147
21.4001,0.0026,0.0026,0.0369,0.0056,0.0000,0.0056,0.0000,0.0622,-0.0148
21.5001,0.0026,0.0026,0.0371,0.0035,0.0000,0.0035,0.0000,0.0613,-0.0148
21.6001,0.0026,0.0026,0.0373,0.0016,0.0000,0.0018,0.0000,0.0611,-0.0149
21.7001,0.0026,0.0026,0.0375,0.0047,0.0000,0.0049,0.0000,0.0610,-0.0150
21.8001,0.0026,0.0026,0.0377,0.0031,0.0000,0.0031,0.0000,0.0605,-0.0150
21.9057,0.0026,0.0026,0.0379,0.0038,0.0000,0.0038,0.0000,0.0646,-0.0151
22.0002,0.0026,0.0026,0.0381,0.0024,0.0000,0.0028,0.0000,0.0622,-0.0150
22.1001,0.0026,0.0026,0.0383,0.0033,0.0000,0.0033,0.0000,0.0613,-0.0151
22.2001,0.0026,0.0026,0.0385,0.0025,0.0000,0.0025,0.0000,0.0581,-0.0151
22.3001,0.0026,0.0026,0.0386,0.0029,0.0000,0.0032,0.0000,0.0566,-0.0153
22.4013,0.0026,0.0026,0.0387,0.0038,0.0000,0.0037,0.0000,0.0573,-0.0153
22.5001,0.0026,0.0026,0.0389,0.0028,0.0000,0.0027,0.0000,0.0567,-0.0154
22.6002,0.0026,0.0026,0.0390,0.0043,0.0000,0.0046,0.0000,0.0594,-0.0155
22.7001,0.0027,0.0026,0.0392,0.0040,0.0000,0.0040,0.0000,0.0589,-0.0156
22.8002,0.0027,0.0026,0.0393,0.0042,0.0000,0.0042,0.0000,0.0601,-0.0157
22.9001,0.0027,0.0027,0.0395,0.0039,0.0000,0.0040,0.0000,0.0589,-0.0156
23.0001,0.0027,0.0027,0.0396,0.0051,0.0000,0.0052,0.0000,0.0602,-0.0156
23.1001,0.0027,0.0027,0.0397,0.0031,0.0000,0.0033,0.0000,0.0572,-0.0155
23.2004,0.0027,0.0027,0.0398,0.0028,0.0000,-0.0004,-0.0000,0.0525,-0.0154
23.3001,0.0027,0.0027,0.0399,0.0037,0.0000,0.0033,0.0000,0.0522,-0.0152
23.4002,0.0027,0.0027,0.0400,0.0047,0.0000,0.0048,0.0000,0.0554,-0.0151
23.5002,0.0027,0.0027,0.0402,0.0046,0.0000,0.0043,0.0000,0.0573,-0.0149
23.6002,0.0027,0.0027,0.0403,0.0047,0.0000,0.0048,0.0000,0.0570,-0.0148
23.7002,0.0028,0.0027,0.0404,0.0053,0.0000,0.0053,0.0000,0.0594,-0.0147
23.8078,0.0028,0.0027,0.0405,0.0047,0.0000,0.0048,0.0000,0.0601,-0.0147
23.9002,0.0028,0.0028,0.0407,0.0068,0.0000,0.0065,0.0000,0.0642,-0.0147
24.0000,0.0028,0.0028,0.0409,0.0069,0.0000,0.0065,0.0000,0.0653,-0.0147
24.1002,0.0029,0.0028,0.0410,0.0043,0.0000,0.0046,0.0000,0.0621,-0.0147
24.2001,0.0029,0.0028,0.0412,0.0041,0.0000,0.0042,0.0000,0.0618,-0.0147
