time,kf_cov_x,kf_cov_y,kf_cov_theta,ekf_cov_x,ekf_cov_y,ekf_cov_theta,pf_cov_x,pf_cov_y,pf_cov_theta
31.2001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0037,0.0004,0.0023
31.3001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0036,0.0004,0.0024
31.4002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0035,0.0004,0.0023
31.5001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0035,0.0004,0.0024
31.6002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0036,0.0004,0.0024
31.7001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0038,0.0004,0.0023
31.8001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0037,0.0004,0.0023
31.9002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0037,0.0004,0.0024
32.0036,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0035,0.0004,0.0024
32.1002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0038,0.0004,0.0023
32.2002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0037,0.0004,0.0023
32.3001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0037,0.0004,0.0024
32.4001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0037,0.0004,0.0025
32.5002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0037,0.0004,0.0024
32.6002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0035,0.0004,0.0024
32.7001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0035,0.0004,0.0024
32.8002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0037,0.0004,0.0025
32.9002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0036,0.0004,0.0024
33.0001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0036,0.0004,0.0024
33.1002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0036,0.0004,0.0024
33.2001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0035,0.0004,0.0023
33.3072,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0036,0.0004,0.0023
33.4001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0037,0.0004,0.0023
33.5019,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0036,0.0004,0.0023
33.6037,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0035,0.0004,0.0023
33.7001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0035,0.0004,0.0021
33.8001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0004,0.0020
33.9015,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0004,0.0020
34.0002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0004,0.0019
34.1010,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0004,0.0019
34.2001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0004,0.0019
34.3003,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0004,0.0019
34.4000,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0004,0.0019
34.5037,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0035,0.0004,0.0020
34.6001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0004,0.0021
34.7005,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0004,0.0023
34.8001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0004,0.0023
34.9001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0004,0.0023
35.0001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0004,0.0024
35.1009,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0032,0.0004,0.0025
35.2037,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0032,0.0004,0.0024
35.3001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0032,0.0004,0.0025
35.4031,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0004,0.0025
35.5012,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0032,0.0004,0.0025
35.6001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0032,0.0004,0.0024
35.7001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0004,0.0023
35.8005,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0004,0.0023
35.9002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0004,0.0023
36.0001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0004,0.0023
36.1004,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0032,0.0004,0.0022
36.2002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0004,0.0022
36.3001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0032,0.0004,0.0021
36.4001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0032,0.0004,0.0021
36.5001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0032,0.0004,0.0021
36.6001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0032,0.0004,0.0021
36.7001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0004,0.0021
36.8001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0030,0.0003,0.0020
36.9001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0003,0.0020
37.0002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0030,0.0003,0.0019
37.1002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0029,0.0003,0.0020
37.2002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0003,0.0021
37.3002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0003,0.0022
37.4002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0003,0.0023
37.5036,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0003,0.0024
37.6002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0003,0.0024
37.7014,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0003,0.0025
37.8001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0035,0.0003,0.0025
37.9001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0003,0.0025
38.0001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0003,0.0024
38.1037,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0032,0.0003,0.0025
38.2002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0003,0.0025
38.3001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0030,0.0003,0.0025
38.4001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0003,0.0024
38.5001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0003,0.0023
38.6007,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0003,0.0023
38.7001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0035,0.0003,0.0023
38.8001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0035,0.0003,0.0023
38.9036,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0038,0.0003,0.0023
39.0001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0039,0.0003,0.0024
39.1001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0038,0.0003,0.0024
39.2003,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0036,0.0003,0.0024
39.3006,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0036,0.0003,0.0024
39.4001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0036,0.0003,0.0024
39.5001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0036,0.0003,0.0024
39.6010,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0035,0.0003,0.0024
39.7001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0003,0.0023
39.8036,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0003,0.0024
39.9001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0032,0.0003,0.0024
40.0001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0003,0.0025
40.1002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0003,0.0026
40.2001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0003,0.0027
40.3001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0003,0.0025
40.4015,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0032,0.0003,0.0026
40.5001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0003,0.0026
40.6002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0003,0.0025
40.7013,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0003,0.0024
40.8001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0035,0.0003,0.0024
40.9002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0003,0.0023
41.0004,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0030,0.0003,0.0023
41.1001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0003,0.0023
41.2002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0030,0.0003,0.0022
41.3002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0003,0.0022
41.4001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0003,0.0022
41.5039,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0032,0.0003,0.0022
41.6036,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0003,0.0022
41.7014,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0003,0.0022
41.8002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0003,0.0022
41.9001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0003,0.0022
42.0001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0003,0.0021
42.1002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0032,0.0003,0.0021
42.2002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0003,0.0021
42.3036,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0003,0.0022
42.4002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0003,0.0022
42.5001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0035,0.0003,0.0022
42.6009,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0036,0.0003,0.0020
42.7001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0036,0.0003,0.0020
42.8004,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0035,0.0003,0.0020
42.9001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0035,0.0003,0.0019
43.0001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0003,0.0021
43.1001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0003,0.0021
43.2001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0036,0.0003,0.0021
43.3003,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0038,0.0003,0.0023
43.4004,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0037,0.0003,0.0023
43.5002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0040,0.0003,0.0025
43.6001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0040,0.0003,0.0027
43.7001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0039,0.0003,0.0027
43.8001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0038,0.0003,0.0025
43.9002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0039,0.0003,0.0025
44.0005,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0037,0.0003,0.0025
44.1001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0036,0.0003,0.0026
44.2002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0036,0.0003,0.0025
44.3022,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0036,0.0003,0.0024
44.4002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0036,0.0003,0.0023
44.5001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0035,0.0003,0.0023
44.6001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0035,0.0003,0.0022
44.7001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0034,0.0003,0.0022
44.8001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0036,0.0003,0.0022
44.9001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0033,0.0003,0.0021
45.0002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0032,0.0003,0.0021
45.1002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0032,0.0003,0.0021
45.2002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0003,0.0021
45.3031,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0030,0.0003,0.0021
45.4002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0032,0.0003,0.0021
45.5030,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0032,0.0003,0.0022
45.6109,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0002,0.0022
45.7001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0030,0.0002,0.0021
45.8002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0029,0.0002,0.0021
45.9001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0002,0.0021
46.0038,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0002,0.0021
46.1002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0002,0.0021
46.2001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0002,0.0022
46.3001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0029,0.0003,0.0021
46.4001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0028,0.0003,0.0020
46.5001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0029,0.0003,0.0022
46.6031,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0030,0.0003,0.0022
46.7001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0029,0.0004,0.0021
46.8001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0029,0.0004,0.0021
46.9001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0031,0.0005,0.0022
47.0002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0029,0.0005,0.0020
47.1032,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0029,0.0006,0.0019
47.2001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0028,0.0006,0.0019
47.3001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0027,0.0007,0.0019
47.4001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0026,0.0007,0.0019
47.5002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0026,0.0008,0.0018
47.6001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0026,0.0009,0.0019
47.7001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0026,0.0010,0.0019
47.8001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0026,0.0011,0.0018
47.9001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0025,0.0011,0.0018
48.0001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0025,0.0013,0.0019
48.1002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0023,0.0013,0.0018
48.2003,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0022,0.0014,0.0018
48.3001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0020,0.0013,0.0018
48.4001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0018,0.0013,0.0017
48.5002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0017,0.0014,0.0017
48.6001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0016,0.0015,0.0017
48.7001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0014,0.0014,0.0017
48.8001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0014,0.0015,0.0017
48.9003,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0014,0.0017,0.0017
49.0001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0013,0.0017,0.0016
49.1002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0013,0.0018,0.0015
49.2001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0013,0.0018,0.0015
49.3001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0013,0.0019,0.0014
49.4020,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0013,0.0019,0.0014
49.5001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0012,0.0018,0.0015
49.6001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0011,0.0017,0.0016
49.7002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0010,0.0017,0.0017
49.8001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0010,0.0016,0.0019
49.9001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0010,0.0016,0.0019
50.0001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0010,0.0017,0.0021
50.1001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0010,0.0020,0.0021
50.2001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0008,0.0019,0.0019
50.3002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0007,0.0021,0.0018
50.4001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0005,0.0021,0.0018
50.5037,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0004,0.0021,0.0016
50.6001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0003,0.0023,0.0016
50.7001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0003,0.0024,0.0015
50.8002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0002,0.0023,0.0015
50.9003,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0002,0.0023,0.0015
51.0045,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0002,0.0024,0.0014
51.1022,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0022,0.0013
51.2001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0021,0.0013
51.3001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0022,0.0012
51.4001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0022,0.0013
51.5031,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0021,0.0013
51.6001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0019,0.0015
51.7001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0016,0.0017
51.8001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0017,0.0017
51.9002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0019,0.0015
52.0002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0021,0.0014
52.1001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0021,0.0013
52.2001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0022,0.0012
52.3008,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0002,0.0023,0.0012
52.4000,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0002,0.0023,0.0013
52.5001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0002,0.0022,0.0013
52.6002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0002,0.0023,0.0014
52.7002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0002,0.0024,0.0013
52.8001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0002,0.0025,0.0013
52.9001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0002,0.0028,0.0013
53.0001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0002,0.0028,0.0012
53.1002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0002,0.0026,0.0012
53.2002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0002,0.0027,0.0012
53.3001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0002,0.0027,0.0011
53.4001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0002,0.0029,0.0012
53.5001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0002,0.0026,0.0012
53.6072,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0002,0.0027,0.0012
53.7001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0025,0.0012
53.8001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0025,0.0013
53.9001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0024,0.0015
54.0001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0025,0.0016
54.1002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0027,0.0017
54.2002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0028,0.0016
54.3001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0029,0.0017
54.4001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0031,0.0017
54.5036,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0031,0.0017
54.6001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0034,0.0018
54.7002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0039,0.0018
54.8030,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0042,0.0020
54.9037,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0042,0.0020
55.0002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0045,0.0020
55.1001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0039,0.0021
55.2117,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0036,0.0020
55.3001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0036,0.0020
55.4002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0034,0.0021
55.5002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0034,0.0021
55.6002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0033,0.0021
55.7004,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0031,0.0021
55.8001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0030,0.0021
55.9001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0032,0.0022
56.0037,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0029,0.0020
56.1001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0029,0.0020
56.2001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0028,0.0021
56.3037,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0028,0.0021
56.4001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0029,0.0021
56.5006,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0029,0.0022
56.6005,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0029,0.0021
56.7008,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0030,0.0021
56.8002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0030,0.0021
56.9002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0029,0.0020
57.0002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0030,0.0020
57.1037,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0032,0.0020
57.2013,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0032,0.0021
57.3001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0031,0.0021
57.4002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0032,0.0020
57.5002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0032,0.0019
57.6003,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0033,0.0019
57.7001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0033,0.0020
57.8002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0039,0.0021
57.9014,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0038,0.0020
58.0001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0036,0.0020
58.1001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0034,0.0019
58.2002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0035,0.0019
58.3002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0033,0.0019
58.4002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0033,0.0021
58.5003,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0033,0.0020
58.6002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0036,0.0020
58.7002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0038,0.0021
58.8002,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0038,0.0020
58.9001,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0001,0.0037,0.0021
