time,rmse_kf,rmse_ekf,rmse_pf,error_x_kf,error_y_kf,error_x_ekf,error_y_ekf,error_x_pf,error_y_pf
23.8001,0.0009,0.0031,0.0292,0.0001,0.0000,0.0050,0.0000,0.0389,-0.0083
23.9025,0.0009,0.0031,0.0293,-0.0001,0.0000,0.0043,0.0000,0.0405,-0.0083
24.0002,0.0009,0.0031,0.0294,0.0001,0.0000,0.0049,0.0000,0.0416,-0.0082
24.1019,0.0009,0.0032,0.0294,-0.0001,0.0000,0.0050,0.0000,0.0361,-0.0080
24.2001,0.0009,0.0032,0.0295,-0.0002,0.0000,0.0045,0.0000,0.0354,-0.0080
24.3001,0.0009,0.0032,0.0295,0.0003,0.0000,0.0055,0.0000,0.0350,-0.0078
24.4002,0.0009,0.0032,0.0295,0.0001,0.0000,0.0052,0.0000,0.0362,-0.0077
24.5001,0.0009,0.0032,0.0296,0.0004,0.0000,0.0058,0.0000,0.0349,-0.0078
24.6022,0.0009,0.0032,0.0296,0.0008,0.0000,0.0068,0.0000,0.0384,-0.0080
24.7002,0.0009,0.0032,0.0297,-0.0006,-0.0000,0.0039,0.0000,0.0368,-0.0079
24.8002,0.0009,0.0033,0.0297,-0.0001,0.0000,0.0049,0.0000,0.0375,-0.0078
24.9003,0.0009,0.0033,0.0298,0.0001,0.0000,0.0051,0.0000,0.0412,-0.0076
25.0002,0.0009,0.0033,0.0299,-0.0004,-0.0000,0.0043,0.0000,0.0436,-0.0076
25.1001,0.0009,0.0033,0.0300,0.0004,0.0000,0.0053,0.0000,0.0445,-0.0077
25.2004,0.0009,0.0033,0.0300,-0.0001,0.0000,0.0049,0.0000,0.0411,-0.0078
25.3002,0.0009,0.0033,0.0301,0.0004,0.0000,0.0064,0.0000,0.0430,-0.0077
25.4001,0.0009,0.0033,0.0302,0.0002,0.0000,0.0052,0.0000,0.0455,-0.0077
25.5001,0.0008,0.0033,0.0303,0.0005,0.0000,0.0059,0.0000,0.0460,-0.0076
25.6002,0.0008,0.0033,0.0304,-0.0004,-0.0000,0.0048,0.0000,0.0434,-0.0074
25.7002,0.0008,0.0033,0.0304,-0.0004,-0.0000,0.0041,0.0000,0.0368,-0.0073
25.8002,0.0008,0.0034,0.0305,-0.0000,0.0000,0.0048,0.0000,0.0386,-0.0073
25.9059,0.0008,0.0034,0.0305,-0.0003,-0.0000,0.0043,0.0000,0.0387,-0.0074
26.0004,0.0008,0.0034,0.0306,0.0002,0.0000,0.0054,0.0000,0.0426,-0.0075
26.1002,0.0008,0.0034,0.0306,-0.0007,-0.0000,0.0036,0.0000,0.0402,-0.0077
26.2002,0.0008,0.0034,0.0307,-0.0004,-0.0000,0.0038,0.0000,0.0429,-0.0079
26.3002,0.0008,0.0034,0.0308,0.0001,0.0000,0.0050,0.0000,0.0435,-0.0079
26.4001,0.0008,0.0034,0.0308,-0.0001,0.0000,0.0046,0.0000,0.0431,-0.0079
26.5002,0.0008,0.0034,0.0309,0.0002,0.0000,0.0053,0.0000,0.0410,-0.0078
26.6005,0.0008,0.0034,0.0309,-0.0004,0.0000,0.0043,0.0000,0.0387,-0.0075
26.7002,0.0008,0.0034,0.0310,0.0007,0.0000,0.0059,0.0000,0.0410,-0.0075
26.8004,0.0008,0.0034,0.0310,-0.0011,-0.0000,0.0028,0.0000,0.0371,-0.0077
26.9045,0.0008,0.0034,0.0310,-0.0004,-0.0000,0.0042,0.0000,0.0360,-0.0077
27.0002,0.0008,0.0034,0.0311,-0.0005,-0.0000,0.0039,0.0000,0.0380,-0.0076
27.1002,0.0008,0.0034,0.0311,0.0004,0.0000,0.0054,0.0000,0.0415,-0.0077
27.2002,0.0008,0.0034,0.0312,0.0000,0.0000,0.0048,0.0000,0.0432,-0.0077
27.3002,0.0008,0.0034,0.0313,-0.0001,0.0000,0.0045,0.0000,0.0441,-0.0076
27.4001,0.0008,0.0035,0.0313,0.0004,0.0000,0.0056,0.0000,0.0447,-0.0076
27.5003,0.0008,0.0035,0.0314,0.0005,0.0000,0.0060,0.0000,0.0464,-0.0076
27.6001,0.0008,0.0035,0.0315,-0.0004,0.0000,0.0040,0.0000,0.0440,-0.0077
27.7020,0.0008,0.0035,0.0316,-0.0004,0.0000,0.0040,0.0000,0.0465,-0.0082
27.8012,0.0008,0.0035,0.0316,-0.0006,-0.0000,0.0036,0.0000,0.0445,-0.0084
27.9001,0.0008,0.0035,0.0317,-0.0003,0.0000,0.0042,0.0000,0.0436,-0.0085
28.0002,0.0008,0.0035,0.0318,0.0004,0.0000,0.0055,0.0000,0.0435,-0.0087
28.1002,0.0008,0.0035,0.0318,0.0004,0.0000,0.0054,0.0000,0.0432,-0.0089
28.2002,0.0008,0.0035,0.0319,-0.0000,0.0000,0.0046,0.0000,0.0434,-0.0091
28.3001,0.0008,0.0035,0.0319,0.0003,0.0000,0.0055,0.0000,0.0409,-0.0090
28.4030,0.0008,0.0035,0.0320,-0.0003,0.0000,0.0041,0.0000,0.0388,-0.0088
28.5002,0.0008,0.0035,0.0320,-0.0002,0.0000,0.0046,0.0000,0.0395,-0.0089
28.6018,0.0008,0.0035,0.0320,0.0003,0.0000,0.0055,0.0000,0.0382,-0.0089
28.7002,0.0008,0.0036,0.0321,0.0006,0.0000,0.0065,0.0000,0.0353,-0.0088
28.8005,0.0008,0.0036,0.0321,-0.0023,-0.0000,0.0034,0.0000,0.0313,-0.0087
28.9036,0.0008,0.0036,0.0321,-0.0003,0.0000,0.0044,0.0000,0.0359,-0.0089
29.0002,0.0008,0.0036,0.0321,0.0002,0.0000,0.0051,0.0000,0.0399,-0.0085
29.1002,0.0008,0.0036,0.0322,0.0002,0.0000,0.0051,0.0000,0.0441,-0.0083
29.2002,0.0008,0.0036,0.0323,0.0001,0.0000,0.0050,0.0000,0.0455,-0.0082
29.3002,0.0008,0.0036,0.0323,-0.0000,0.0000,0.0049,0.0000,0.0461,-0.0082
29.4001,0.0008,0.0036,0.0324,0.0005,0.0000,0.0060,0.0000,0.0477,-0.0082
29.5003,0.0008,0.0036,0.0325,-0.0004,-0.0000,0.0045,0.0000,0.0448,-0.0081
29.6002,0.0008,0.0036,0.0325,0.0002,0.0000,0.0054,0.0000,0.0431,-0.0082
