time,kf_cov_x,kf_cov_y,kf_cov_theta,ekf_cov_x,ekf_cov_y,ekf_cov_theta,pf_cov_x,pf_cov_y,pf_cov_theta
27.5003,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0059,0.0004,0.0033
27.6001,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0056,0.0004,0.0033
27.7020,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0056,0.0004,0.0035
27.8012,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0050,0.0003,0.0034
27.9001,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0052,0.0003,0.0035
28.0002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0053,0.0003,0.0038
28.1002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0056,0.0003,0.0037
28.2002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0056,0.0004,0.0038
28.3001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0059,0.0004,0.0039
28.4030,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0057,0.0004,0.0037
28.5002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0061,0.0004,0.0040
28.6018,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0062,0.0004,0.0039
28.7002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0062,0.0004,0.0039
28.8005,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0058,0.0004,0.0039
28.9036,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0057,0.0004,0.0037
29.0002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0057,0.0004,0.0036
29.1002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0057,0.0004,0.0036
29.2002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0055,0.0004,0.0035
29.3002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0058,0.0004,0.0035
29.4001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0063,0.0004,0.0038
29.5003,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0063,0.0004,0.0036
29.6002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0064,0.0004,0.0036
29.7041,0.0186,0.0186,0.0000,0.0179,0.0179,0.0179,0.0057,0.0003,0.0035
29.8002,0.0187,0.0187,0.0000,0.0179,0.0179,0.0179,0.0054,0.0003,0.0034
29.9001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0053,0.0003,0.0033
30.0002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0053,0.0003,0.0033
30.1002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0051,0.0003,0.0033
30.2002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0049,0.0003,0.0034
30.3001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0053,0.0003,0.0033
30.4001,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0052,0.0003,0.0033
30.5001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0055,0.0003,0.0033
30.6001,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0053,0.0003,0.0034
30.7002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0055,0.0003,0.0033
30.8001,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0053,0.0003,0.0032
