time,kf_cov_x,kf_cov_y,kf_cov_theta,ekf_cov_x,ekf_cov_y,ekf_cov_theta,pf_cov_x,pf_cov_y,pf_cov_theta
32.5001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0037
32.6001,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0038
32.7001,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0070,0.0003,0.0040
32.8002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0070,0.0003,0.0040
32.9002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0069,0.0003,0.0039
33.0017,0.0198,0.0198,0.0000,0.0179,0.0179,0.0179,0.0073,0.0003,0.0043
33.1002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0076,0.0003,0.0043
33.2001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0072,0.0003,0.0043
33.3001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0068,0.0003,0.0042
33.4010,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0044
33.5017,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0044
33.6023,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0060,0.0003,0.0041
33.7006,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0060,0.0003,0.0040
33.8001,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0038
33.9001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0067,0.0003,0.0035
34.0002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0034
34.1004,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0037
34.2002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0036
34.3007,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0037
34.4024,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0069,0.0003,0.0037
34.5003,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0081,0.0003,0.0038
34.6001,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0076,0.0003,0.0038
34.7002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0077,0.0003,0.0039
34.8001,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0080,0.0003,0.0040
34.9002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0069,0.0003,0.0039
35.0001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0074,0.0003,0.0041
35.1001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0071,0.0003,0.0041
35.2036,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0073,0.0003,0.0041
35.3002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0069,0.0003,0.0039
35.4002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0070,0.0003,0.0040
35.5003,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0040
35.6003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0038
35.7001,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0061,0.0003,0.0034
35.8038,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0056,0.0003,0.0032
35.9010,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0059,0.0003,0.0033
36.0003,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0033
36.1001,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0033
36.2002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0033
36.3001,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0070,0.0003,0.0037
36.4001,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0036
36.5005,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0068,0.0003,0.0036
36.6006,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0037
36.7066,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0039
36.8002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0038
36.9004,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0039
37.0001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0070,0.0003,0.0041
37.1002,0.0197,0.0197,0.0000,0.0179,0.0179,0.0179,0.0077,0.0003,0.0044
37.2002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0072,0.0003,0.0044
37.3001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0075,0.0003,0.0044
37.4010,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0071,0.0003,0.0044
37.5026,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0074,0.0003,0.0043
37.6001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0072,0.0003,0.0042
37.7004,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0072,0.0003,0.0039
37.8001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0041
37.9002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0040
38.0002,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0039
38.1001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0039
38.2002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0037
38.3017,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0060,0.0003,0.0038
38.4002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0041
38.5034,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0039
38.6001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0040
38.7002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0059,0.0003,0.0038
38.8016,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0058,0.0003,0.0036
38.9001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0036
39.0002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0060,0.0003,0.0035
39.1017,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0061,0.0003,0.0037
39.2039,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0038
39.3002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0070,0.0003,0.0041
39.4001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0077,0.0003,0.0043
39.5004,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0076,0.0003,0.0045
39.6003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0070,0.0003,0.0044
39.7019,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0074,0.0003,0.0048
39.8002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0074,0.0003,0.0046
39.9003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0076,0.0003,0.0047
40.0001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0074,0.0003,0.0047
40.1002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0074,0.0003,0.0046
40.2033,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0071,0.0003,0.0044
40.3002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0074,0.0003,0.0046
40.4007,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0075,0.0003,0.0047
40.5001,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0076,0.0003,0.0047
40.6045,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0077,0.0003,0.0046
40.7001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0072,0.0003,0.0045
40.8003,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0068,0.0003,0.0043
40.9003,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0070,0.0003,0.0041
41.0002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0080,0.0003,0.0039
41.1002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0079,0.0003,0.0040
41.2002,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0077,0.0003,0.0041
41.3001,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0077,0.0003,0.0040
41.4016,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0075,0.0003,0.0040
41.5010,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0036
41.6001,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0034
41.7002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0033
41.8006,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0068,0.0003,0.0031
41.9002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0069,0.0003,0.0032
42.0002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0031
42.1004,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0069,0.0002,0.0032
42.2009,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0070,0.0003,0.0033
42.3002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0068,0.0003,0.0035
42.4107,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0068,0.0003,0.0036
42.5001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0071,0.0003,0.0036
42.6001,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0075,0.0003,0.0038
42.7002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0073,0.0003,0.0035
42.8056,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0069,0.0003,0.0036
42.9002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0068,0.0003,0.0036
43.0002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0037
43.1001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0061,0.0003,0.0037
43.2002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0039
43.3002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0062,0.0002,0.0038
43.4002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0058,0.0002,0.0038
43.5054,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0061,0.0002,0.0038
43.6030,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0034
43.7002,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0060,0.0002,0.0035
43.8002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0065,0.0002,0.0038
43.9001,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0067,0.0002,0.0040
44.0020,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0063,0.0002,0.0040
44.1027,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0062,0.0002,0.0041
44.2001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0067,0.0002,0.0041
44.3003,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0068,0.0002,0.0039
44.4036,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0070,0.0002,0.0042
44.5002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0065,0.0002,0.0040
44.6002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0071,0.0002,0.0042
44.7001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0073,0.0002,0.0043
44.8002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0067,0.0002,0.0044
44.9004,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0067,0.0002,0.0044
45.0002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0060,0.0002,0.0041
45.1002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0057,0.0002,0.0039
45.2008,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0041
45.3002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0044
45.4108,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0043
45.5021,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0044
45.6002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0059,0.0002,0.0040
45.7002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0065,0.0002,0.0039
45.8020,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0065,0.0002,0.0037
45.9003,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0064,0.0002,0.0037
46.0004,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0060,0.0002,0.0037
46.1001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0054,0.0002,0.0034
46.2001,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0063,0.0002,0.0036
46.3001,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0065,0.0002,0.0036
46.4004,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0066,0.0002,0.0036
46.5001,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0064,0.0002,0.0037
46.6001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0063,0.0002,0.0036
46.7001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0063,0.0002,0.0034
46.8001,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0071,0.0002,0.0037
46.9026,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0068,0.0002,0.0038
47.0002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0074,0.0002,0.0038
47.1003,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0067,0.0002,0.0039
47.2001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0064,0.0002,0.0040
47.3003,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0066,0.0002,0.0041
47.4003,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0064,0.0002,0.0041
47.5028,0.0198,0.0198,0.0000,0.0179,0.0179,0.0179,0.0070,0.0002,0.0042
47.6018,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0071,0.0002,0.0040
47.7002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0069,0.0002,0.0038
47.8023,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0067,0.0002,0.0035
47.9001,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0071,0.0002,0.0036
48.0001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0063,0.0002,0.0035
48.1001,0.0197,0.0197,0.0000,0.0179,0.0179,0.0179,0.0071,0.0002,0.0038
48.2002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0063,0.0002,0.0036
48.3002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0066,0.0002,0.0037
48.4002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0060,0.0002,0.0038
48.5005,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0059,0.0002,0.0038
48.6004,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0057,0.0002,0.0038
48.7026,0.0187,0.0187,0.0000,0.0179,0.0179,0.0179,0.0055,0.0002,0.0037
48.8003,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0055,0.0002,0.0036
48.9003,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0063,0.0002,0.0036
49.0003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0061,0.0002,0.0037
49.1002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0066,0.0002,0.0038
49.2001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0063,0.0002,0.0040
49.3002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0063,0.0002,0.0042
49.4027,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0060,0.0002,0.0040
49.5003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0056,0.0002,0.0038
49.6002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0060,0.0002,0.0037
49.7012,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0060,0.0002,0.0035
49.8026,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0060,0.0002,0.0036
49.9001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0066,0.0002,0.0037
50.0005,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0062,0.0002,0.0036
50.1001,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0066,0.0002,0.0037
50.2014,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0069,0.0002,0.0037
50.3001,0.0197,0.0197,0.0000,0.0179,0.0179,0.0179,0.0072,0.0002,0.0040
50.4066,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0071,0.0002,0.0040
50.5002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0069,0.0002,0.0042
50.6002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0070,0.0002,0.0041
50.7001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0063,0.0002,0.0039
50.8002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0061,0.0002,0.0037
50.9002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0071,0.0002,0.0039
51.0003,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0070,0.0002,0.0038
51.1014,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0072,0.0002,0.0038
51.2016,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0071,0.0002,0.0035
51.3033,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0069,0.0002,0.0036
51.4008,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0070,0.0002,0.0035
51.5002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0068,0.0002,0.0034
51.6028,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0068,0.0002,0.0035
51.7001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0062,0.0002,0.0036
51.8001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0060,0.0002,0.0036
51.9001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0062,0.0002,0.0038
52.0001,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0068,0.0002,0.0040
52.1001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0067,0.0002,0.0041
52.2001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0070,0.0002,0.0043
52.3005,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0070,0.0002,0.0041
52.4001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0070,0.0002,0.0041
52.5001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0072,0.0002,0.0042
52.6001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0070,0.0002,0.0040
52.7002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0067,0.0002,0.0040
52.8050,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0072,0.0002,0.0040
52.9001,0.0199,0.0199,0.0000,0.0179,0.0179,0.0179,0.0087,0.0003,0.0044
53.0009,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0076,0.0003,0.0042
53.1001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0072,0.0003,0.0040
53.2026,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0069,0.0003,0.0038
53.3001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0069,0.0003,0.0038
53.4003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0039
53.5002,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0038
53.6001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0068,0.0003,0.0039
53.7001,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0040
53.8006,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0070,0.0004,0.0040
53.9001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0057,0.0004,0.0041
54.0008,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0059,0.0004,0.0040
54.1003,0.0198,0.0198,0.0000,0.0179,0.0179,0.0179,0.0055,0.0004,0.0041
54.2025,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0057,0.0005,0.0041
54.3019,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0058,0.0006,0.0041
54.4001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0055,0.0007,0.0039
54.5003,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0056,0.0008,0.0038
54.6048,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0050,0.0008,0.0035
54.7004,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0049,0.0008,0.0034
54.8002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0052,0.0010,0.0036
54.9016,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0058,0.0011,0.0036
55.0001,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0059,0.0011,0.0039
55.1001,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0057,0.0012,0.0041
55.2002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0057,0.0013,0.0041
55.3013,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0053,0.0013,0.0041
55.4002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0052,0.0014,0.0042
55.5002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0053,0.0016,0.0042
55.6042,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0045,0.0014,0.0038
55.7001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0042,0.0014,0.0037
55.8003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0040,0.0014,0.0036
55.9001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0041,0.0017,0.0035
56.0001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0043,0.0019,0.0037
56.1002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0043,0.0021,0.0037
56.2001,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0044,0.0024,0.0039
56.3150,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0045,0.0025,0.0042
56.4013,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0047,0.0027,0.0038
56.5001,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0045,0.0026,0.0035
56.6002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0042,0.0026,0.0034
56.7001,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0036,0.0024,0.0031
56.8001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0032,0.0023,0.0028
56.9014,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0031,0.0025,0.0029
57.0002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0031,0.0029,0.0029
57.1001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0030,0.0031,0.0031
57.2001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0026,0.0029,0.0032
57.3002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0025,0.0031,0.0034
57.4001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0023,0.0032,0.0037
57.5001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0022,0.0033,0.0040
57.6001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0020,0.0032,0.0044
57.7016,0.0187,0.0187,0.0000,0.0179,0.0179,0.0179,0.0018,0.0030,0.0041
57.8008,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0018,0.0033,0.0039
57.9002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0018,0.0035,0.0034
58.0002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0017,0.0034,0.0031
58.1003,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0016,0.0039,0.0028
58.2003,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0017,0.0043,0.0028
58.3041,0.0197,0.0197,0.0000,0.0179,0.0179,0.0179,0.0019,0.0054,0.0032
58.4003,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0018,0.0053,0.0031
58.5002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0018,0.0054,0.0032
58.6002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0018,0.0057,0.0035
58.7005,0.0198,0.0198,0.0000,0.0179,0.0179,0.0179,0.0017,0.0060,0.0038
58.8004,0.0197,0.0197,0.0000,0.0179,0.0179,0.0179,0.0017,0.0061,0.0039
58.9002,0.0200,0.0200,0.0000,0.0179,0.0179,0.0179,0.0017,0.0065,0.0036
59.0001,0.0203,0.0203,0.0000,0.0179,0.0179,0.0179,0.0017,0.0070,0.0041
59.1001,0.0204,0.0204,0.0000,0.0179,0.0179,0.0179,0.0016,0.0075,0.0043
59.2002,0.0201,0.0201,0.0000,0.0179,0.0179,0.0179,0.0015,0.0073,0.0042
59.3003,0.0200,0.0200,0.0000,0.0179,0.0179,0.0179,0.0013,0.0074,0.0042
59.4001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0011,0.0067,0.0039
59.5002,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0009,0.0058,0.0036
59.6004,0.0187,0.0187,0.0000,0.0179,0.0179,0.0179,0.0008,0.0057,0.0033
59.7055,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0007,0.0053,0.0034
59.8017,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0006,0.0058,0.0038
59.9001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0005,0.0054,0.0038
60.0002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0004,0.0054,0.0039
60.1001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0004,0.0055,0.0040
60.2002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0004,0.0054,0.0035
